subject,trial,choice,rt,item_value_0,item_value_1,item_value_2,gaze_0,gaze_1,gaze_2,fixation_count,ndt,best_chosen,longest_chosen,value_left_minus_mean_others
15,97,2,2774,3,2,8,0.16514161220043572,0.4169934640522876,0.4178649237472767,5,479.0,True,True,-2.0
15,98,0,3670,3,2,4,0.19739696312364424,0.18500154942671213,0.6176014874496436,5,443.0,False,False,0.0
15,99,1,2075,5,8,7,0.33663943990665113,0.46557759626604434,0.19778296382730456,4,361.0,True,True,-2.5
16,0,1,1937,2,4,1,0.2783766645529486,0.7216233354470514,0.0,3,360.0,True,True,-0.5
16,1,0,2314,2,1,4,0.3336927223719677,0.3757412398921833,0.29056603773584905,4,459.0,False,False,-0.5
16,2,1,3263,2,8,1,0.08428981348637016,0.6079626972740315,0.30774748923959827,4,475.0,True,True,-2.5
16,3,1,2789,3,2,1,0.10371819960861056,0.2465753424657534,0.649706457925636,5,1256.0,False,False,1.5
16,4,0,4473,1,3,2,0.3670922809053976,0.401915264074289,0.2309924550203134,7,1027.0,False,False,-1.5
16,5,2,1474,1,2,10,0.19981751824817517,0.0,0.8001824817518248,2,378.0,True,True,-5.0
16,6,0,1996,2,1,4,0.43767060964513194,0.2356687898089172,0.32666060054595086,5,897.0,False,True,-0.5
16,7,1,1662,2,4,1,0.229806598407281,0.7258248009101251,0.04436860068259386,5,783.0,True,True,-0.5
16,8,2,1394,8,3,4,0.0,0.25393700787401574,0.7460629921259843,2,378.0,False,True,4.5
16,9,2,1869,1,2,8,0.35195530726256985,0.16666666666666666,0.4813780260707635,5,795.0,True,True,-4.0
16,10,0,3106,4,1,3,0.5307208514755685,0.4020319303338171,0.06724721819061441,7,1039.0,True,True,2.0
16,11,0,1688,4,2,1,0.5316184351554126,0.16934619506966775,0.2990353697749196,4,755.0,True,True,2.5
16,12,1,2054,2,4,1,0.18187385180649113,0.6589099816289039,0.15921616656460502,4,421.0,True,True,-0.5
16,13,1,2147,3,4,2,0.05423728813559322,0.24338983050847457,0.7023728813559322,4,672.0,True,False,0.0
16,14,0,1528,8,3,2,0.6412060301507537,0.32060301507537686,0.03819095477386935,3,533.0,True,True,5.5
16,15,0,1735,4,2,1,0.6628222523744912,0.22930800542740842,0.1078697421981004,4,261.0,True,True,2.5
16,16,1,1232,3,4,2,0.6188197767145136,0.0,0.38118022328548645,3,605.0,True,False,0.0
16,17,2,850,1,2,10,0.0,0.0,1.0,1,473.0,True,True,-5.0
16,18,0,4218,2,3,4,0.6180215475024485,0.14724126673196214,0.2347371857655893,7,1155.0,False,True,-1.5
16,19,1,2242,3,2,1,0.29336905559276627,0.4795713328868051,0.22705961152042867,6,749.0,False,True,1.5
16,20,1,2053,2,4,3,0.35553555355535554,0.4302430243024302,0.21422142214221424,4,942.0,True,True,-1.5
16,21,2,13653,1,4,2,0.40481153378495743,0.16788257773145734,0.4273058884835852,16,2139.0,False,True,-2.0
16,22,1,1508,4,8,1,0.0,0.7778810408921933,0.22211895910780668,2,432.0,True,True,-0.5
16,23,2,3644,2,1,4,0.20786733513305053,0.34631700732742,0.4458156575395295,6,1051.0,True,True,-0.5
16,24,0,1860,4,3,2,0.645109135004042,0.1301535974130962,0.22473726758286175,4,623.0,True,True,1.5
16,25,2,2646,2,1,3,0.14177215189873418,0.23189873417721518,0.6263291139240507,4,671.0,True,True,0.0
16,26,1,2450,3,4,1,0.0423728813559322,0.9152542372881356,0.0423728813559322,4,1034.0,True,True,0.5
16,27,0,2153,4,3,2,0.3488194973343488,0.45392231530845395,0.19725818735719725,5,840.0,True,False,1.5
16,28,2,2494,1,4,2,0.12920353982300886,0.5646017699115045,0.30619469026548674,6,799.0,False,False,-2.0
16,29,1,2920,1,4,3,0.10055304172951232,0.3609854198089492,0.5384615384615384,4,931.0,True,False,-2.5
16,30,2,1902,2,1,4,0.26509723643807576,0.1842374616171955,0.5506653019447287,4,925.0,True,True,-0.5
16,31,0,2154,4,2,3,0.312026913372582,0.36921783010933557,0.3187552565180824,5,965.0,True,False,1.5
16,32,2,14168,8,2,4,0.31128880526810915,0.3159924741298213,0.3727187206020696,13,3538.0,False,True,5.0
16,33,1,3225,2,3,4,0.5172612197928653,0.21921749136939012,0.26352128883774456,7,1487.0,False,False,-1.5
16,34,0,857,10,1,4,0.5525,0.0,0.4475,3,457.0,True,True,7.5
16,35,2,7024,3,2,4,0.4157838983050847,0.12694209039548024,0.457274011299435,9,1360.0,True,True,0.0
16,36,0,1775,4,2,1,0.7024275646045419,0.07830853563038372,0.2192638997650744,4,498.0,True,True,2.5
16,37,0,4016,4,2,1,0.7163176610035559,0.07902015013828527,0.20466218885815882,5,1485.0,True,True,2.5
16,38,0,2730,4,1,8,0.26723276723276723,0.2887112887112887,0.44405594405594406,5,728.0,False,False,-0.5
16,39,0,3953,4,2,1,0.3063815569662546,0.1667223521550284,0.526896090878717,5,960.0,True,False,2.5
16,40,0,6252,2,4,3,0.7689043209876543,0.16878858024691357,0.0623070987654321,7,1068.0,False,True,-1.5
16,41,0,772,10,4,2,1.0,0.0,0.0,1,335.0,True,True,7.0
16,42,1,1789,2,4,3,0.5973568281938326,0.17444933920704847,0.22819383259911893,3,654.0,True,False,-1.5
16,43,2,4482,2,1,8,0.3134856775024139,0.5709687801738011,0.115545542323785,6,1375.0,True,False,-2.5
16,44,0,6067,4,3,1,0.5665054413542926,0.12434502216848045,0.3091495364772269,7,1105.0,True,True,2.0
16,45,0,804,10,1,4,1.0,0.0,0.0,1,287.0,True,True,7.5
16,46,1,2269,2,4,1,0.38048090523338046,0.4929278642149929,0.1265912305516266,5,855.0,True,True,-0.5
16,47,0,1623,4,1,2,0.18151447661469933,0.6425389755011136,0.1759465478841871,4,725.0,True,False,2.5
16,48,2,1581,1,3,4,0.11402508551881414,0.2953249714937286,0.5906499429874572,3,704.0,True,True,-2.5
16,49,2,1967,1,2,3,0.12455830388692579,0.5432862190812721,0.3321554770318021,4,835.0,True,False,-1.5
16,50,1,3053,3,4,2,0.471667346106808,0.41459437423562984,0.11373827965756217,4,600.0,True,False,0.0
16,51,2,1121,2,1,4,0.0,0.14623338257016247,0.8537666174298375,2,444.0,True,True,-0.5
16,52,1,1719,8,4,2,0.14941302027748132,0.7033084311632871,0.1472785485592316,4,782.0,False,True,5.0
16,53,1,2811,1,2,3,0.21253918495297805,0.38746081504702196,0.4,8,1216.0,False,False,-1.5
16,54,0,1942,4,1,2,0.1959016393442623,0.42295081967213116,0.38114754098360654,4,722.0,True,False,2.5
16,55,0,938,10,4,1,1.0,0.0,0.0,1,457.0,True,True,7.5
16,56,2,2369,1,2,4,0.2152777777777778,0.33719135802469136,0.44753086419753085,5,1073.0,True,True,-2.0
16,57,0,1777,4,3,1,0.12048192771084337,0.6586345381526104,0.22088353413654618,5,781.0,True,False,2.0
16,58,0,1409,2,8,1,0.25,0.39388489208633093,0.35611510791366907,3,853.0,False,False,-2.5
16,59,1,1513,2,10,3,0.0,0.841688654353562,0.158311345646438,2,376.0,True,True,-4.5
16,60,2,647,1,4,10,0.0,0.0,1.0,1,329.0,True,True,-6.0
16,61,1,3579,2,4,8,0.08215881746304572,0.5204537641801307,0.3973874183568237,5,670.0,False,True,-4.0
16,62,1,8154,4,2,1,0.5229485396383866,0.44871349095966623,0.02833796940194715,8,2402.0,False,False,2.5
16,63,2,1355,1,3,2,0.5344827586206896,0.2774294670846395,0.18808777429467086,4,717.0,False,False,-1.5
16,64,2,803,4,1,10,0.0,0.0,1.0,1,483.0,True,True,-1.5
16,65,1,1971,8,4,2,0.0,0.717391304347826,0.2826086956521739,4,637.0,False,True,5.0
16,66,2,694,3,4,10,0.0,0.0,1.0,1,355.0,True,True,-4.0
16,67,0,4069,8,4,3,0.2992125984251969,0.400262467191601,0.3005249343832021,7,1021.0,True,False,4.5
16,68,1,1418,3,4,2,0.44493882091212456,0.289210233592881,0.26585094549499444,4,519.0,True,False,0.0
16,69,2,2435,2,3,4,0.01697792869269949,0.45755517826825126,0.5254668930390493,5,1257.0,True,True,-1.5
16,70,2,1814,1,3,4,0.0889487870619946,0.23180592991913745,0.6792452830188679,4,701.0,True,True,-2.5
16,71,1,879,1,10,4,0.7989949748743719,0.20100502512562815,0.0,2,680.0,True,False,-6.0
16,72,0,3356,4,2,1,0.37823275862068967,0.19181034482758622,0.42995689655172414,6,1500.0,True,False,2.5
16,73,2,2953,4,1,2,0.2372448979591837,0.3039965986394558,0.45875850340136054,5,601.0,False,True,2.5
16,74,2,1586,1,2,4,0.4408510638297872,0.0,0.5591489361702128,3,411.0,True,True,-2.0
16,75,2,1018,1,2,4,0.6666666666666666,0.0,0.3333333333333333,2,598.0,True,False,-2.0
16,76,0,1199,4,3,2,0.6332518337408313,0.17237163814180928,0.19437652811735942,3,381.0,True,True,1.5
16,77,1,2555,2,4,1,0.49602964531498145,0.24033880359978824,0.2636315510852303,5,666.0,True,False,-0.5
16,78,0,1841,4,1,2,0.2570694087403599,0.41131105398457585,0.33161953727506427,5,1063.0,True,False,2.5
16,79,1,968,2,4,1,0.625,0.125,0.25,3,808.0,True,False,-0.5
16,80,2,720,4,2,10,0.0,0.0,1.0,1,320.0,True,True,-2.0
16,81,1,2213,4,8,3,0.256140350877193,0.13801169590643275,0.6058479532163743,4,1358.0,True,False,-1.5
16,82,2,1042,1,2,4,0.18577981651376146,0.536697247706422,0.2775229357798165,3,606.0,True,False,-2.0
16,83,0,1525,4,1,2,0.6703786191536748,0.06570155902004454,0.2639198218262806,3,627.0,True,True,2.5
16,84,1,915,3,4,1,0.0,0.0,1.0,1,815.0,True,False,0.5
16,85,0,653,10,1,2,1.0,0.0,0.0,1,533.0,True,True,8.5
16,86,0,8874,4,3,1,0.28614640048396855,0.15366001209921354,0.5601935874168179,11,2262.0,True,False,2.0
16,87,0,2502,2,4,3,0.7825613079019074,0.0,0.21743869209809263,4,667.0,False,True,-1.5
16,88,1,826,3,2,1,0.502092050209205,0.0,0.497907949790795,2,587.0,False,False,1.5
16,89,1,947,3,4,1,1.0,0.0,0.0,1,767.0,True,False,0.5
16,90,2,1723,3,1,2,0.6810933940774487,0.0,0.31890660592255127,3,1284.0,False,False,1.5
16,91,0,1804,8,2,1,0.21796165489404642,0.2209889001009082,0.5610494450050454,4,813.0,True,False,6.5
16,92,2,644,4,2,10,0.0,0.0,1.0,1,404.0,True,True,-2.0
16,93,2,708,1,2,10,0.0,0.0,1.0,1,469.0,True,True,-5.0
16,94,0,1769,4,1,3,0.8565279770444764,0.0,0.14347202295552366,3,1072.0,True,True,2.0
16,95,1,2000,4,3,1,0.5454545454545454,0.25113636363636366,0.2034090909090909,5,1120.0,False,False,2.0
16,96,1,1628,2,4,3,0.08350730688935282,0.6659707724425887,0.25052192066805845,3,1149.0,True,True,-1.5
16,97,0,782,4,2,1,1.0,0.0,0.0,1,700.0,True,True,2.5
16,98,0,1916,4,2,1,0.515220700152207,0.22754946727549466,0.2572298325722983,4,602.0,True,True,2.5
16,99,2,840,3,1,2,0.38095238095238093,0.0,0.6190476190476191,2,420.0,False,True,1.5
17,0,0,1713,8,3,4,0.49961919268849964,0.25742574257425743,0.24295506473724296,4,400.0,True,True,4.5
17,1,1,1758,4,5,2,0.20531757754800592,0.5598227474150664,0.23485967503692762,4,404.0,True,True,0.5
17,2,1,6438,4,9,8,0.06855830736427751,0.8924061013613253,0.03903559127439724,4,341.0,True,True,-4.5
17,3,0,1873,10,5,4,0.22662889518413598,0.5906515580736544,0.18271954674220964,6,461.0,True,False,5.5
17,4,1,2522,4,9,3,0.09657170449058426,0.7204249154997586,0.18300338000965716,4,451.0,True,True,-2.0
17,5,1,2176,5,10,8,0.17629716981132076,0.6827830188679245,0.1409198113207547,4,480.0,True,True,-4.0
17,6,0,1922,9,3,8,0.4934810951760104,0.28552803129074317,0.22099087353324642,4,388.0,True,True,3.5
17,7,0,1648,10,4,2,0.559115179252479,0.18230358504958047,0.2585812356979405,4,337.0,True,True,7.0
17,8,0,2944,8,4,3,0.43048938934603725,0.4058033780857514,0.16370723256821135,6,635.0,True,True,4.5
17,9,0,4704,4,3,2,0.581200669696245,0.18584070796460178,0.23295862233915332,9,523.0,True,True,1.5
17,10,1,2203,3,9,8,0.2694575471698113,0.46049528301886794,0.27004716981132076,4,507.0,True,True,-5.5
17,11,1,3315,4,8,2,0.11388140161725067,0.7654986522911051,0.12061994609164421,4,347.0,True,True,-1.0
17,12,1,2399,4,5,3,0.28206341694273546,0.5485092285849503,0.16942735447231425,3,286.0,True,True,0.0
17,13,1,2648,4,10,3,0.1581497797356828,0.7013215859030837,0.14052863436123347,4,378.0,True,True,-2.5
17,14,1,2734,5,7,3,0.31971029487842734,0.4128297982410761,0.26745990688049665,4,801.0,True,True,0.0
17,15,1,4171,4,8,5,0.2013815090329437,0.6556854410201913,0.14293304994686504,5,407.0,True,True,-2.5
17,16,2,2281,5,2,9,0.17864693446088795,0.4741014799154334,0.34725158562367864,3,389.0,True,False,-0.5
17,17,0,3455,8,5,4,0.5755985569039029,0.18301082322072812,0.24139061987536897,5,406.0,True,True,3.5
17,18,1,3511,2,5,3,0.2929325231851615,0.5542053086024944,0.1528621682123441,5,384.0,True,True,-2.0
17,19,1,1786,3,10,4,0.5538983050847458,0.13559322033898305,0.3105084745762712,3,311.0,True,False,-4.0
17,20,2,2433,3,5,6,0.24431818181818182,0.22632575757575757,0.5293560606060606,4,321.0,True,True,-2.5
17,21,0,2271,9,8,5,0.34379905808477235,0.4165358451072737,0.23966509680795395,4,360.0,True,False,2.5
17,22,0,2534,10,5,9,0.5027027027027027,0.2599099099099099,0.23738738738738738,4,314.0,True,True,3.0
17,23,2,2074,5,4,8,0.5230589608873322,0.1978984238178634,0.27904261529480445,4,361.0,True,False,-1.0
17,24,2,1903,7,5,9,0.1537966537966538,0.3584298584298584,0.4877734877734878,3,349.0,True,True,0.0
17,25,2,1987,4,5,9,0.3088875077688005,0.23555003107520198,0.4555624611559975,4,378.0,True,True,-3.0
17,26,2,1855,4,8,9,0.24755062050947094,0.4774657086871326,0.2749836708033965,3,324.0,True,False,-4.5
17,27,2,2270,3,4,9,0.16924719701014415,0.5755472504004271,0.25520555258942873,5,397.0,True,False,-3.5
17,28,1,3036,5,10,3,0.1940801798426377,0.6789059572873736,0.12701386286998875,4,367.0,True,True,-1.5
17,29,1,2707,5,10,3,0.22874149659863946,0.5931122448979592,0.17814625850340135,4,355.0,True,True,-1.5
17,30,1,2836,3,9,4,0.2762137902896777,0.49612403100775193,0.22766217870257038,3,385.0,True,True,-3.5
17,31,2,1999,2,5,9,0.20852803738317757,0.4304906542056075,0.36098130841121495,3,287.0,True,False,-5.0
17,32,1,4546,4,8,9,0.1254092168219592,0.41148325358851673,0.46310752958952406,7,575.0,False,False,-4.5
17,33,1,5687,8,9,5,0.18331419823957137,0.6984309223115194,0.1182548794489093,6,461.0,True,True,1.0
17,34,1,1807,4,8,3,0.29266409266409266,0.461003861003861,0.24633204633204633,4,512.0,True,True,-1.5
17,35,1,1583,2,8,5,0.45598591549295775,0.24647887323943662,0.2975352112676056,3,447.0,True,False,-4.5
17,36,1,1507,4,9,3,0.4917763157894737,0.24588815789473684,0.2623355263157895,3,291.0,True,False,-2.0
17,37,0,2322,8,5,3,0.43451776649746193,0.35431472081218274,0.21116751269035533,4,352.0,True,True,4.0
17,38,0,2463,8,5,4,0.5738847583643123,0.16682156133828996,0.25929368029739774,4,311.0,True,True,3.5
17,39,1,3714,4,8,5,0.2853333333333333,0.5905185185185186,0.12414814814814815,5,339.0,True,True,-2.5
17,40,2,4008,3,5,9,0.17147613762486127,0.2985571587125416,0.5299667036625971,4,404.0,True,True,-4.0
17,41,1,2797,3,9,4,0.13848039215686275,0.6830065359477124,0.17851307189542484,4,349.0,True,True,-3.5
17,42,1,3421,4,8,5,0.3230616302186879,0.5410868124585818,0.1358515573227303,5,403.0,True,True,-2.5
17,43,0,2226,9,6,4,0.5264293419633226,0.27993527508090615,0.19363538295577132,4,372.0,True,True,4.0
17,44,0,2805,4,2,5,0.5120232172470979,0.2562189054726368,0.23175787728026534,5,393.0,False,True,0.5
17,45,0,3620,9,5,3,0.6762633996937213,0.16477794793261868,0.15895865237366003,4,355.0,True,True,5.0
17,46,1,3418,3,9,2,0.32882730652247383,0.49611355187563366,0.17505914160189254,5,459.0,True,True,-2.5
17,47,0,2011,8,5,3,0.3010882708585248,0.530229746070133,0.1686819830713422,4,357.0,True,False,4.0
17,48,2,1714,2,5,10,0.17164697706740792,0.4405837387074357,0.3877692842251564,3,275.0,True,False,-5.5
17,49,1,2538,4,8,5,0.14427860696517414,0.6395296246042514,0.2161917684305744,4,327.0,True,True,-2.5
17,50,1,3016,4,9,3,0.13531850735016962,0.7595175273275537,0.10516396532227666,4,363.0,True,True,-2.0
17,51,2,2696,9,8,10,0.1283812795191069,0.41820523829969947,0.45341348218119365,3,367.0,True,True,0.0
17,52,1,2207,2,7,5,0.32569558101472995,0.337152209492635,0.337152209492635,3,374.0,True,True,-4.0
17,53,2,2195,8,5,4,0.33849557522123896,0.2754424778761062,0.3860619469026549,4,387.0,False,True,3.5
17,54,0,2438,8,7,5,0.5735294117647058,0.24773755656108598,0.17873303167420815,6,670.0,True,True,2.0
17,55,2,1361,5,3,10,0.29674418604651165,0.4986046511627907,0.20465116279069767,3,286.0,True,False,-1.5
17,56,1,2671,2,5,3,0.3299825174825175,0.46984265734265734,0.20017482517482518,5,383.0,True,True,-2.0
17,57,0,1973,9,2,5,0.55527950310559,0.22236024844720498,0.22236024844720498,4,363.0,True,True,5.5
17,58,2,1621,9,2,10,0.3387596899224806,0.22713178294573644,0.43410852713178294,4,331.0,True,True,3.0
17,59,2,2141,3,4,5,0.38429003021148034,0.22900302114803625,0.3867069486404834,4,486.0,True,True,-1.5
17,60,0,1894,8,4,2,0.28883013879709185,0.4216787838730998,0.28949107732980833,4,381.0,True,False,5.0
17,61,2,2273,4,5,8,0.3117154811715481,0.2824267782426778,0.40585774058577406,4,361.0,True,True,-2.5
17,62,1,4295,4,3,2,0.3560181478516146,0.47371230317587404,0.17026954897251134,8,548.0,False,True,1.5
17,63,0,3759,9,4,2,0.5417170495767836,0.1807738814993954,0.27750906892382105,5,451.0,True,True,6.0
17,64,1,1913,5,9,3,0.2623925974884336,0.34236615994712494,0.3952412425644415,3,400.0,True,False,-1.0
17,65,2,2182,3,2,6,0.3542116630669546,0.25863930885529157,0.38714902807775375,4,330.0,True,True,-1.0
17,66,2,2349,4,8,10,0.1915864166244298,0.41409021794221995,0.3943233654333502,3,376.0,True,False,-5.0
17,67,1,3265,8,9,4,0.17653314427507977,0.6820276497695853,0.141439205955335,5,444.0,True,True,1.5
17,68,1,2522,3,8,4,0.42565887618100445,0.2874191944306315,0.28692192938836397,5,511.0,True,False,-3.0
17,69,1,2418,3,8,4,0.22779156327543423,0.49528535980148886,0.27692307692307694,4,403.0,True,True,-3.0
17,70,1,3341,5,9,6,0.55078125,0.19779829545454544,0.25142045454545453,6,525.0,True,False,-2.5
17,71,1,2445,9,10,8,0.15504631886884446,0.6601657727937591,0.1847879083373964,6,394.0,True,True,0.0
17,72,2,2502,8,5,9,0.28657686948444033,0.19461216906641896,0.5188109614491407,4,349.0,True,True,1.0
17,73,1,4349,4,5,3,0.27001813941435604,0.5908266390256544,0.13915522155998963,7,490.0,True,True,0.0
17,74,1,3265,3,10,9,0.11142158574921411,0.47083478868319945,0.41774362556758643,4,402.0,True,True,-6.5
17,75,2,3181,5,3,9,0.38196594427244585,0.14705882352941177,0.4709752321981424,5,597.0,True,True,-1.0
17,76,2,3568,4,2,8,0.30972045743329096,0.12674714104193138,0.5635324015247777,6,420.0,True,True,-1.0
17,77,2,4463,8,4,9,0.42240437158469946,0.2423497267759563,0.33524590163934426,7,803.0,True,False,1.5
17,78,2,2478,2,4,9,0.2560917343526039,0.23793597706641184,0.5059722885809842,4,385.0,True,True,-4.5
17,79,1,3362,4,5,3,0.255024255024255,0.3659043659043659,0.37907137907137906,7,476.0,True,False,0.0
17,80,1,2730,2,7,5,0.19185282522996058,0.6197985107314936,0.18834866403854578,5,447.0,True,True,-4.0
17,81,0,2259,9,4,5,0.18328530259365994,0.6443804034582132,0.1723342939481268,5,524.0,True,False,4.5
17,82,2,6834,8,5,9,0.5309748679366095,0.17224267648471267,0.2967824555786778,8,587.0,True,False,1.0
17,83,1,1853,4,10,3,0.28396739130434784,0.44497282608695654,0.2710597826086957,3,381.0,True,True,-2.5
17,84,2,3020,4,2,9,0.16100495399858458,0.39455060155697097,0.4444444444444444,3,194.0,True,True,-1.5
17,85,2,2958,9,4,10,0.3837548638132296,0.2811284046692607,0.3351167315175097,8,902.0,True,False,2.0
17,86,0,2137,10,2,5,0.5540393013100436,0.19596069868995633,0.25,4,305.0,True,True,6.5
17,87,0,2485,10,5,9,0.42752562225475843,0.28208882381649586,0.2903855539287457,5,436.0,True,True,3.0
17,88,0,2011,10,3,4,0.6239316239316239,0.1571334648257725,0.21893491124260356,6,490.0,True,True,6.5
17,89,1,3796,4,8,2,0.4631956912028725,0.43596648713345304,0.10083782166367444,5,454.0,True,False,-1.0
17,90,2,1998,2,3,5,0.37899219304471254,0.21291696238466998,0.40809084457061745,4,589.0,True,True,-2.0
17,91,0,3724,4,3,2,0.4584634603372892,0.3610243597751405,0.18051217988757026,6,522.0,True,True,1.5
17,92,2,3297,4,9,10,0.07234212629896083,0.41286970423661074,0.5147881694644284,5,795.0,True,True,-5.5
17,93,2,2782,8,9,10,0.2948028673835125,0.15188172043010753,0.5533154121863799,4,550.0,True,True,-1.5
17,94,1,2890,8,5,3,0.42839036755386567,0.24461343472750316,0.3269961977186312,7,523.0,False,False,4.0
17,95,2,2401,7,8,9,0.15878546540567445,0.4539571926331508,0.38725734196117473,4,392.0,True,False,-1.5
17,96,0,2101,9,8,2,0.5494252873563218,0.25632183908045975,0.19425287356321838,4,361.0,True,True,4.0
17,97,0,2666,8,3,4,0.3637984841729826,0.4485064645563977,0.1876950512706197,6,423.0,True,False,4.5
17,98,1,2632,4,9,3,0.18054298642533936,0.6402714932126696,0.17918552036199095,4,422.0,True,True,-2.0
17,99,1,2513,4,5,2,0.28015016424213984,0.5326137963397466,0.18723603941811356,3,382.0,True,True,0.5
18,0,1,1343,1,8,3,0.11701081612586037,0.8829891838741396,0.0,2,326.0,True,True,-4.5
18,1,1,1622,3,4,2,0.32114183764495985,0.2872435325602141,0.39161462979482603,4,501.0,True,False,0.0
18,2,0,1734,6,8,4,0.5004321521175453,0.01728608470181504,0.4822817631806396,5,577.0,False,True,0.0
18,3,1,1759,3,8,4,0.08556611927398444,0.742437337942956,0.17199654278305965,4,602.0,True,True,-3.0
18,4,1,1610,4,6,1,0.5339256865912763,0.22536348949919224,0.2407108239095315,4,372.0,True,False,0.5
18,5,1,1453,3,7,5,0.26450999048525214,0.3948620361560419,0.340627973358706,4,402.0,True,True,-3.0
18,6,0,1040,10,3,6,0.6115569823434992,0.06902086677367576,0.31942215088282505,3,417.0,True,True,5.5
18,7,1,936,4,10,1,0.1533980582524272,0.27184466019417475,0.574757281553398,3,421.0,True,False,-1.5
18,8,0,1130,8,2,3,0.3845070422535211,0.36338028169014086,0.252112676056338,3,420.0,True,True,5.5
18,9,0,875,9,1,4,0.9297297297297298,0.0,0.07027027027027027,2,320.0,True,True,6.5
18,10,1,1444,2,8,1,0.40575673166202414,0.4076137418755803,0.18662952646239556,4,367.0,True,True,-2.5
18,11,0,1924,5,1,6,0.25835037491479207,0.3803680981595092,0.3612815269256987,5,457.0,False,False,1.5
18,12,1,2025,4,5,3,0.3526416295353278,0.39338001273074474,0.25397835773392746,5,454.0,True,True,0.0
18,13,1,1643,2,7,4,0.23986194995685936,0.5884383088869716,0.17169974115616912,4,484.0,True,True,-3.5
18,14,2,1062,5,3,10,0.3851851851851852,0.38074074074074077,0.23407407407407407,3,387.0,True,False,-1.5
18,15,1,1200,6,4,1,0.2838915470494418,0.5263157894736842,0.189792663476874,3,573.0,False,True,3.5
18,16,1,1659,4,8,3,0.29183841714756803,0.47815333882934874,0.23000824402308326,4,446.0,True,True,-1.5
18,17,2,756,5,3,7,0.0,0.0,1.0,1,318.0,True,True,0.0
18,18,0,754,7,1,3,0.7984886649874056,0.20151133501259447,0.0,2,357.0,True,True,5.0
18,19,1,2467,1,3,2,0.23233301064859632,0.616650532429816,0.1510164569215876,3,401.0,True,True,-1.5
18,20,0,1204,4,2,8,0.4289340101522843,0.17639593908629442,0.3946700507614213,4,416.0,False,True,-1.0
18,21,1,1031,4,8,3,0.33687405159332323,0.21396054628224584,0.44916540212443096,3,372.0,True,False,-1.5
18,22,2,833,3,2,9,0.0,0.0,1.0,1,373.0,True,True,-2.5
18,23,0,1198,5,3,1,0.44472049689440996,0.33291925465838507,0.22236024844720498,3,393.0,True,True,3.0
18,24,1,1195,3,7,6,0.0,0.8159437280187574,0.18405627198124266,2,342.0,True,True,-3.5
18,25,0,721,7,1,5,0.6211031175059952,0.0,0.37889688249400477,2,304.0,True,True,4.0
18,26,0,1401,4,5,2,0.4269005847953216,0.442495126705653,0.13060428849902533,3,375.0,False,False,0.5
18,27,0,1161,8,4,1,0.6376623376623377,0.36233766233766235,0.0,4,391.0,True,True,5.5
18,28,1,1256,6,4,3,0.4569055036344756,0.21287642782969884,0.3302180685358255,3,293.0,False,False,2.5
18,29,0,1235,8,1,2,0.6066597294484911,0.0,0.39334027055150883,2,274.0,True,True,6.5
18,30,0,1054,9,1,8,0.5122655122655123,0.1717171717171717,0.31601731601731603,3,361.0,True,True,4.5
18,31,2,716,8,2,9,0.0,0.0,1.0,1,278.0,True,True,2.5
18,32,0,718,9,3,10,0.6084507042253521,0.0,0.39154929577464787,2,363.0,False,True,2.5
18,33,0,1105,5,4,1,0.4304461942257218,0.3083989501312336,0.26115485564304464,3,343.0,True,True,2.5
18,34,1,905,4,9,2,0.0,0.34555984555984554,0.6544401544401545,2,387.0,True,False,-1.5
18,35,0,2952,10,2,1,0.41602728047740833,0.30562659846547313,0.2783461210571185,6,606.0,True,True,8.5
18,36,0,875,7,3,2,0.4584139264990329,0.0,0.5415860735009671,2,358.0,True,False,4.5
18,37,1,1689,6,3,4,0.28003533568904593,0.5265017667844523,0.19346289752650175,5,557.0,False,True,2.5
18,38,2,1129,5,8,9,0.31412103746397696,0.28530259365994237,0.40057636887608067,4,435.0,True,True,-3.5
18,39,2,1529,4,8,5,0.023094688221709007,0.5635103926096998,0.4133949191685912,4,663.0,False,False,-2.5
18,40,2,1948,3,8,7,0.2531835205992509,0.3887640449438202,0.35805243445692886,5,613.0,False,False,-4.5
18,41,0,1651,8,4,2,0.5016155088852988,0.32148626817447495,0.17689822294022617,4,413.0,True,True,5.0
18,42,2,1244,9,8,10,0.49,0.2,0.31,4,344.0,True,False,0.0
18,43,1,975,1,8,4,0.4664586583463339,0.24804992199687986,0.28549141965678626,3,334.0,True,False,-5.0
18,44,1,1624,8,5,3,0.15805946791862285,0.702660406885759,0.13928012519561817,3,346.0,False,True,4.0
18,45,2,754,2,4,9,0.0,0.043859649122807015,0.956140350877193,2,298.0,True,True,-4.5
18,46,0,857,8,6,3,0.6173076923076923,0.0,0.38269230769230766,2,337.0,True,True,3.5
18,47,1,938,3,9,7,0.0,0.33902439024390246,0.6609756097560976,2,528.0,True,False,-5.0
18,48,1,1291,8,3,6,0.1649782923299566,0.48914616497829233,0.3458755426917511,3,600.0,False,True,3.5
18,49,2,723,3,1,9,0.0,0.0,1.0,1,275.0,True,True,-2.0
18,50,1,941,3,9,1,0.3225225225225225,0.2882882882882883,0.3891891891891892,3,386.0,True,False,-2.0
18,51,0,1944,5,2,1,0.398822663723326,0.16114790286975716,0.44002943340691686,5,585.0,True,False,3.5
